Energy virulence model		dt	E_lower	 E_upper									
m	5997	0.01	0.5	0.9									
													
			smooth_step parameter										
			step_time	1.5									
													
				"E (Energy) series is fixed here, ie not calculated "									
k	t	E_lower (lhs)	E_upper (lhs)	E (lhs)	Step-Virulence (rhs)	Smooth-Step_Virulence (rhs)	E_lower<E<E_upper	E<E_lower	from below	t_last_switch	smoothstep		
1349	13.49	0.5	0.9	0.724907061	1	1	1	0	1	4.010	1.000		
1350	13.5	0.5	0.9	0.728684863	1	1	1	0	1	4.010	1.000		
1351	13.51	0.5	0.9	0.732462459	1	1	1	0	1	4.010	1.000		
1352	13.52	0.5	0.9	0.736239846	1	1	1	0	1	4.010	1.000		
1353	13.53	0.5	0.9	0.740017026	1	1	1	0	1	4.010	1.000		
1354	13.54	0.5	0.9	0.743793997	1	1	1	0	1	4.010	1.000		
1355	13.55	0.5	0.9	0.74757076	1	1	1	0	1	4.010	1.000		
1356	13.56	0.5	0.9	0.751347315	1	1	1	0	1	4.010	1.000		
1357	13.57	0.5	0.9	0.75512366	1	1	1	0	1	4.010	1.000		
1358	13.58	0.5	0.9	0.758899797	1	1	1	0	1	4.010	1.000		
1359	13.59	0.5	0.9	0.762675724	1	1	1	0	1	4.010	1.000		
1360	13.6	0.5	0.9	0.766451442	1	1	1	0	1	4.010	1.000		
1361	13.61	0.5	0.9	0.770226949	1	1	1	0	1	4.010	1.000		
1362	13.62	0.5	0.9	0.774002247	1	1	1	0	1	4.010	1.000		
1363	13.63	0.5	0.9	0.777777335	1	1	1	0	1	4.010	1.000		
1364	13.64	0.5	0.9	0.781552211	1	1	1	0	1	4.010	1.000		
1365	13.65	0.5	0.9	0.785326877	1	1	1	0	1	4.010	1.000		
1366	13.66	0.5	0.9	0.789101333	1	1	1	0	1	4.010	1.000		
1367	13.67	0.5	0.9	0.792875576	1	1	1	0	1	4.010	1.000		
1368	13.68	0.5	0.9	0.796649609	1	1	1	0	1	4.010	1.000		
1369	13.69	0.5	0.9	0.800423429	1	1	1	0	1	4.010	1.000		
1370	13.7	0.5	0.9	0.804197038	1	1	1	0	1	4.010	1.000		
1371	13.71	0.5	0.9	0.807970434	1	1	1	0	1	4.010	1.000		
1372	13.72	0.5	0.9	0.811743618	1	1	1	0	1	4.010	1.000		
1373	13.73	0.5	0.9	0.815516589	1	1	1	0	1	4.010	1.000		
1374	13.74	0.5	0.9	0.819289348	1	1	1	0	1	4.010	1.000		
1375	13.75	0.5	0.9	0.823061893	1	1	1	0	1	4.010	1.000		
1376	13.76	0.5	0.9	0.826834225	1	1	1	0	1	4.010	1.000		
1377	13.77	0.5	0.9	0.830606343	1	1	1	0	1	4.010	1.000		
1378	13.78	0.5	0.9	0.834378248	1	1	1	0	1	4.010	1.000		
1379	13.79	0.5	0.9	0.838149938	1	1	1	0	1	4.010	1.000		
1380	13.8	0.5	0.9	0.841921415	1	1	1	0	1	4.010	1.000		
1381	13.81	0.5	0.9	0.845692676	1	1	1	0	1	4.010	1.000		
1382	13.82	0.5	0.9	0.849463723	1	1	1	0	1	4.010	1.000		
1383	13.83	0.5	0.9	0.853234555	1	1	1	0	1	4.010	1.000		
1384	13.84	0.5	0.9	0.857005172	1	1	1	0	1	4.010	1.000		
1385	13.85	0.5	0.9	0.860775574	1	1	1	0	1	4.010	1.000		
1386	13.86	0.5	0.9	0.86454576	1	1	1	0	1	4.010	1.000		
1387	13.87	0.5	0.9	0.86831573	1	1	1	0	1	4.010	1.000		
1388	13.88	0.5	0.9	0.872085484	1	1	1	0	1	4.010	1.000		
1389	13.89	0.5	0.9	0.875855022	1	1	1	0	1	4.010	1.000		
1390	13.9	0.5	0.9	0.879624343	1	1	1	0	1	4.010	1.000		
1391	13.91	0.5	0.9	0.883393447	1	1	1	0	1	4.010	1.000		
1392	13.92	0.5	0.9	0.887162335	1	1	1	0	1	4.010	1.000		
1393	13.93	0.5	0.9	0.890931005	1	1	1	0	1	4.010	1.000		
1394	13.94	0.5	0.9	0.894699459	1	1	1	0	1	4.010	1.000		
1395	13.95	0.5	0.9	0.898467694	1	1	1	0	1	4.010	1.000		
1396	13.96	0.5	0.9	0.902235712	0	1	0	0	0	13.960	0.000		
1397	13.97	0.5	0.9	0.904163961	0	0.999867259	0	0	0	13.960	0.000		
1398	13.98	0.5	0.9	0.906091389	0	0.999471407	0	0	0	13.960	0.001		
1399	13.99	0.5	0.9	0.908017995	0	0.998816	0	0	0	13.960	0.001		
1400	14	0.5	0.9	0.909943778	0	0.997904593	0	0	0	13.960	0.002		
1401	14.01	0.5	0.9	0.911868738	0	0.996740741	0	0	0	13.960	0.003		
1402	14.02	0.5	0.9	0.913792874	0	0.995328	0	0	0	13.960	0.005		
1403	14.03	0.5	0.9	0.915716186	0	0.993669926	0	0	0	13.960	0.006		
1404	14.04	0.5	0.9	0.917638673	0	0.991770074	0	0	0	13.960	0.008		
1405	14.05	0.5	0.9	0.919560335	0	0.989632	0	0	0	13.960	0.010		
1406	14.06	0.5	0.9	0.921481171	0	0.987259259	0	0	0	13.960	0.013		
1407	14.07	0.5	0.9	0.923401181	0	0.984655407	0	0	0	13.960	0.015		
1408	14.08	0.5	0.9	0.925320364	0	0.981824	0	0	0	13.960	0.018		
1409	14.09	0.5	0.9	0.92723872	0	0.978768593	0	0	0	13.960	0.021		
1410	14.1	0.5	0.9	0.929156249	0	0.975492741	0	0	0	13.960	0.025		
1411	14.11	0.5	0.9	0.931072949	0	0.972	0	0	0	13.960	0.028		
1412	14.12	0.5	0.9	0.93298882	0	0.968293926	0	0	0	13.960	0.032		
1413	14.13	0.5	0.9	0.934903862	0	0.964378074	0	0	0	13.960	0.036		
1414	14.14	0.5	0.9	0.936818074	0	0.960256	0	0	0	13.960	0.040		
1415	14.15	0.5	0.9	0.938731456	0	0.955931259	0	0	0	13.960	0.044		
1416	14.16	0.5	0.9	0.940644008	0	0.951407407	0	0	0	13.960	0.049		
1417	14.17	0.5	0.9	0.942555728	0	0.946688	0	0	0	13.960	0.053		
1418	14.18	0.5	0.9	0.944466617	0	0.941776593	0	0	0	13.960	0.058		
1419	14.19	0.5	0.9	0.946376673	0	0.936676741	0	0	0	13.960	0.063		
1420	14.2	0.5	0.9	0.948285897	0	0.931392	0	0	0	13.960	0.069		
1421	14.21	0.5	0.9	0.950194287	0	0.925925926	0	0	0	13.960	0.074		
1422	14.22	0.5	0.9	0.952101844	0	0.920282074	0	0	0	13.960	0.080		
1423	14.23	0.5	0.9	0.954008567	0	0.914464	0	0	0	13.960	0.086		
1424	14.24	0.5	0.9	0.955914455	0	0.908475259	0	0	0	13.960	0.092		
1425	14.25	0.5	0.9	0.957819508	0	0.902319407	0	0	0	13.960	0.098		
1426	14.26	0.5	0.9	0.959723726	0	0.896	0	0	0	13.960	0.104		
1427	14.27	0.5	0.9	0.961627107	0	0.889520593	0	0	0	13.960	0.110		
1428	14.28	0.5	0.9	0.963529652	0	0.882884741	0	0	0	13.960	0.117		
1429	14.29	0.5	0.9	0.96543136	0	0.876096	0	0	0	13.960	0.124		
1430	14.3	0.5	0.9	0.967332231	0	0.869157926	0	0	0	13.960	0.131		
1431	14.31	0.5	0.9	0.969232263	0	0.862074074	0	0	0	13.960	0.138		
1432	14.32	0.5	0.9	0.971131457	0	0.854848	0	0	0	13.960	0.145		
1433	14.33	0.5	0.9	0.973029812	0	0.847483259	0	0	0	13.960	0.153		
1434	14.34	0.5	0.9	0.974927328	0	0.839983407	0	0	0	13.960	0.160		
1435	14.35	0.5	0.9	0.976824004	0	0.832352	0	0	0	13.960	0.168		
1436	14.36	0.5	0.9	0.978719839	0	0.824592593	0	0	0	13.960	0.175		
1437	14.37	0.5	0.9	0.980614834	0	0.816708741	0	0	0	13.960	0.183		
1438	14.38	0.5	0.9	0.982508987	0	0.808704	0	0	0	13.960	0.191		
1439	14.39	0.5	0.9	0.984402299	0	0.800581926	0	0	0	13.960	0.199		
1440	14.4	0.5	0.9	0.986294768	0	0.792346074	0	0	0	13.960	0.208		
1441	14.41	0.5	0.9	0.988186395	0	0.784	0	0	0	13.960	0.216		
1442	14.42	0.5	0.9	0.990077179	0	0.775547259	0	0	0	13.960	0.224		
1443	14.43	0.5	0.9	0.991967119	0	0.766991407	0	0	0	13.960	0.233		
1444	14.44	0.5	0.9	0.993856214	0	0.758336	0	0	0	13.960	0.242		
1445	14.45	0.5	0.9	0.995744466	0	0.749584593	0	0	0	13.960	0.250		
1446	14.46	0.5	0.9	0.997631872	0	0.740740741	0	0	0	13.960	0.259		
1447	14.47	0.5	0.9	0.999518432	0	0.731808	0	0	0	13.960	0.268		
1448	14.48	0.5	0.9	1.001404147	0	0.722789926	0	0	0	13.960	0.277		
1449	14.49	0.5	0.9	1.003289016	0	0.713690074	0	0	0	13.960	0.286		
1450	14.5	0.5	0.9	1.005173037	0	0.704512	0	0	0	13.960	0.295		
1451	14.51	0.5	0.9	1.007056211	0	0.695259259	0	0	0	13.960	0.305		
1452	14.52	0.5	0.9	1.008938537	0	0.685935407	0	0	0	13.960	0.314		
1453	14.53	0.5	0.9	1.010820015	0	0.676544	0	0	0	13.960	0.323		
1454	14.54	0.5	0.9	1.012700645	0	0.667088593	0	0	0	13.960	0.333		
1455	14.55	0.5	0.9	1.014580425	0	0.657572741	0	0	0	13.960	0.342		
1456	14.56	0.5	0.9	1.016459356	0	0.648	0	0	0	13.960	0.352		
1457	14.57	0.5	0.9	1.018337436	0	0.638373926	0	0	0	13.960	0.362		
1458	14.58	0.5	0.9	1.020214666	0	0.628698074	0	0	0	13.960	0.371		
1459	14.59	0.5	0.9	1.022091045	0	0.618976	0	0	0	13.960	0.381		
1460	14.6	0.5	0.9	1.023966573	0	0.609211259	0	0	0	13.960	0.391		
1461	14.61	0.5	0.9	1.025841248	0	0.599407407	0	0	0	13.960	0.401		
1462	14.62	0.5	0.9	1.027715072	0	0.589568	0	0	0	13.960	0.410		
1463	14.63	0.5	0.9	1.029588042	0	0.579696593	0	0	0	13.960	0.420		
1464	14.64	0.5	0.9	1.03146016	0	0.569796741	0	0	0	13.960	0.430		
1465	14.65	0.5	0.9	1.033331423	0	0.559872	0	0	0	13.960	0.440		
1466	14.66	0.5	0.9	1.035201833	0	0.549925926	0	0	0	13.960	0.450		
1467	14.67	0.5	0.9	1.037071388	0	0.539962074	0	0	0	13.960	0.460		
1468	14.68	0.5	0.9	1.038940088	0	0.529984	0	0	0	13.960	0.470		
1469	14.69	0.5	0.9	1.040807932	0	0.519995259	0	0	0	13.960	0.480		
1470	14.7	0.5	0.9	1.042674921	0	0.509999407	0	0	0	13.960	0.490		
1471	14.71	0.5	0.9	1.044541053	0	0.5	0	0	0	13.960	0.500		
1472	14.72	0.5	0.9	1.046406329	0	0.490000593	0	0	0	13.960	0.510		
1473	14.73	0.5	0.9	1.048270747	0	0.480004741	0	0	0	13.960	0.520		
1474	14.74	0.5	0.9	1.050134308	0	0.470016	0	0	0	13.960	0.530		
1475	14.75	0.5	0.9	1.051997011	0	0.460037926	0	0	0	13.960	0.540		
1476	14.76	0.5	0.9	1.053858855	0	0.450074074	0	0	0	13.960	0.550		
1477	14.77	0.5	0.9	1.05571984	0	0.440128	0	0	0	13.960	0.560		
1478	14.78	0.5	0.9	1.057579966	0	0.430203259	0	0	0	13.960	0.570		
1479	14.79	0.5	0.9	1.059439231	0	0.420303407	0	0	0	13.960	0.580		
1480	14.8	0.5	0.9	1.061297637	0	0.410432	0	0	0	13.960	0.590		
1481	14.81	0.5	0.9	1.063155182	0	0.400592593	0	0	0	13.960	0.599		
1482	14.82	0.5	0.9	1.065011866	0	0.390788741	0	0	0	13.960	0.609		
1483	14.83	0.5	0.9	1.066867688	0	0.381024	0	0	0	13.960	0.619		
1484	14.84	0.5	0.9	1.068722649	0	0.371301926	0	0	0	13.960	0.629		
1485	14.85	0.5	0.9	1.070576746	0	0.361626074	0	0	0	13.960	0.638		
1486	14.86	0.5	0.9	1.072429982	0	0.352	0	0	0	13.960	0.648		
1487	14.87	0.5	0.9	1.074282353	0	0.342427259	0	0	0	13.960	0.658		
1488	14.88	0.5	0.9	1.076133861	0	0.332911407	0	0	0	13.960	0.667		
1489	14.89	0.5	0.9	1.077984505	0	0.323456	0	0	0	13.960	0.677		
1490	14.9	0.5	0.9	1.079834285	0	0.314064593	0	0	0	13.960	0.686		
1491	14.91	0.5	0.9	1.081683199	0	0.304740741	0	0	0	13.960	0.695		
1492	14.92	0.5	0.9	1.083531249	0	0.295488	0	0	0	13.960	0.705		
1493	14.93	0.5	0.9	1.085378432	0	0.286309926	0	0	0	13.960	0.714		
1494	14.94	0.5	0.9	1.087224749	0	0.277210074	0	0	0	13.960	0.723		
1495	14.95	0.5	0.9	1.0890702	0	0.268192	0	0	0	13.960	0.732		
1496	14.96	0.5	0.9	1.090914783	0	0.259259259	0	0	0	13.960	0.741		
1497	14.97	0.5	0.9	1.092758499	0	0.250415407	0	0	0	13.960	0.750		
1498	14.98	0.5	0.9	1.094601347	0	0.241664	0	0	0	13.960	0.758		
1499	14.99	0.5	0.9	1.096443327	0	0.233008593	0	0	0	13.960	0.767		
1500	15	0.5	0.9	1.098284438	0	0.224452741	0	0	0	13.960	0.776		
1501	15.01	0.5	0.9	1.10012468	0	0.216	0	0	0	13.960	0.784		
1502	15.02	0.5	0.9	1.101964052	0	0.207653926	0	0	0	13.960	0.792		
1503	15.03	0.5	0.9	1.103802554	0	0.199418074	0	0	0	13.960	0.801		
1504	15.04	0.5	0.9	1.105640186	0	0.191296	0	0	0	13.960	0.809		
1505	15.05	0.5	0.9	1.107476948	0	0.183291259	0	0	0	13.960	0.817		
1506	15.06	0.5	0.9	1.109312838	0	0.175407407	0	0	0	13.960	0.825		
1507	15.07	0.5	0.9	1.111147856	0	0.167648	0	0	0	13.960	0.832		
1508	15.08	0.5	0.9	1.112982003	0	0.160016593	0	0	0	13.960	0.840		
1509	15.09	0.5	0.9	1.114815277	0	0.152516741	0	0	0	13.960	0.847		
1510	15.1	0.5	0.9	1.116647678	0	0.145152	0	0	0	13.960	0.855		
1511	15.11	0.5	0.9	1.118479206	0	0.137925926	0	0	0	13.960	0.862		
1512	15.12	0.5	0.9	1.12030986	0	0.130842074	0	0	0	13.960	0.869		
1513	15.13	0.5	0.9	1.122139641	0	0.123904	0	0	0	13.960	0.876		
1514	15.14	0.5	0.9	1.123968547	0	0.117115259	0	0	0	13.960	0.883		
1515	15.15	0.5	0.9	1.125796578	0	0.110479407	0	0	0	13.960	0.890		
1516	15.16	0.5	0.9	1.127623734	0	0.104	0	0	0	13.960	0.896		
1517	15.17	0.5	0.9	1.129450014	0	0.097680593	0	0	0	13.960	0.902		
1518	15.18	0.5	0.9	1.131275418	0	0.091524741	0	0	0	13.960	0.908		
1519	15.19	0.5	0.9	1.133099946	0	0.085536	0	0	0	13.960	0.914		
1520	15.2	0.5	0.9	1.134923597	0	0.079717926	0	0	0	13.960	0.920		
1521	15.21	0.5	0.9	1.13674637	0	0.074074074	0	0	0	13.960	0.926		
1522	15.22	0.5	0.9	1.138568267	0	0.068608	0	0	0	13.960	0.931		
1523	15.23	0.5	0.9	1.140389285	0	0.063323259	0	0	0	13.960	0.937		
1524	15.24	0.5	0.9	1.142209424	0	0.058223407	0	0	0	13.960	0.942		
1525	15.25	0.5	0.9	1.144028685	0	0.053312	0	0	0	13.960	0.947		
1526	15.26	0.5	0.9	1.145847067	0	0.048592593	0	0	0	13.960	0.951		
1527	15.27	0.5	0.9	1.147664569	0	0.044068741	0	0	0	13.960	0.956		
1528	15.28	0.5	0.9	1.149481191	0	0.039744	0	0	0	13.960	0.960		
1529	15.29	0.5	0.9	1.151296933	0	0.035621926	0	0	0	13.960	0.964		
1530	15.3	0.5	0.9	1.153111794	0	0.031706074	0	0	0	13.960	0.968		
1531	15.31	0.5	0.9	1.154925774	0	0.028	0	0	0	13.960	0.972		
1532	15.32	0.5	0.9	1.156738873	0	0.024507259	0	0	0	13.960	0.975		
1533	15.33	0.5	0.9	1.158551089	0	0.021231407	0	0	0	13.960	0.979		
1534	15.34	0.5	0.9	1.160362424	0	0.018176	0	0	0	13.960	0.982		
1535	15.35	0.5	0.9	1.162172875	0	0.015344593	0	0	0	13.960	0.985		
1536	15.36	0.5	0.9	1.163982444	0	0.012740741	0	0	0	13.960	0.987		
1537	15.37	0.5	0.9	1.165791129	0	0.010368	0	0	0	13.960	0.990		
1538	15.38	0.5	0.9	1.16759893	0	0.008229926	0	0	0	13.960	0.992		
1539	15.39	0.5	0.9	1.169405848	0	0.006330074	0	0	0	13.960	0.994		
1540	15.4	0.5	0.9	1.17121188	0	0.004672	0	0	0	13.960	0.995		
1541	15.41	0.5	0.9	1.173017028	0	0.003259259	0	0	0	13.960	0.997		
1542	15.42	0.5	0.9	1.17482129	0	0.002095407	0	0	0	13.960	0.998		
1543	15.43	0.5	0.9	1.176624667	0	0.001184	0	0	0	13.960	0.999		
1544	15.44	0.5	0.9	1.178427157	0	0.000528593	0	0	0	13.960	0.999		
1545	15.45	0.5	0.9	1.180228762	0	0.000132741	0	0	0	13.960	1.000		
1546	15.46	0.5	0.9	1.182029479	0	0	0	0	0	13.960	1.000		
1547	15.47	0.5	0.9	1.183829309	0	0	0	0	0	13.960	1.000		
1548	15.48	0.5	0.9	1.185628252	0	0	0	0	0	13.960	1.000		
1549	15.49	0.5	0.9	1.187426306	0	0	0	0	0	13.960	1.000		
1550	15.5	0.5	0.9	1.189223472	0	0	0	0	0	13.960	1.000		
1551	15.51	0.5	0.9	1.19101975	0	0	0	0	0	13.960	1.000		
1552	15.52	0.5	0.9	1.192815139	0	0	0	0	0	13.960	1.000		
1553	15.53	0.5	0.9	1.194609638	0	0	0	0	0	13.960	1.000		
1554	15.54	0.5	0.9	1.196403247	0	0	0	0	0	13.960	1.000		
1555	15.55	0.5	0.9	1.198195966	0	0	0	0	0	13.960	1.000		
1556	15.56	0.5	0.9	1.199987795	0	0	0	0	0	13.960	1.000		
1557	15.57	0.5	0.9	1.201778733	0	0	0	0	0	13.960	1.000		
1558	15.58	0.5	0.9	1.20356878	0	0	0	0	0	13.960	1.000		
1559	15.59	0.5	0.9	1.205357935	0	0	0	0	0	13.960	1.000		
1560	15.6	0.5	0.9	1.207146198	0	0	0	0	0	13.960	1.000		
1561	15.61	0.5	0.9	1.208933569	0	0	0	0	0	13.960	1.000		
1562	15.62	0.5	0.9	1.210720047	0	0	0	0	0	13.960	1.000		
1563	15.63	0.5	0.9	1.212505632	0	0	0	0	0	13.960	1.000		
1564	15.64	0.5	0.9	1.214290323	0	0	0	0	0	13.960	1.000		
1565	15.65	0.5	0.9	1.216074121	0	0	0	0	0	13.960	1.000		
1566	15.66	0.5	0.9	1.217857025	0	0	0	0	0	13.960	1.000		
1567	15.67	0.5	0.9	1.219639034	0	0	0	0	0	13.960	1.000		
1568	15.68	0.5	0.9	1.221420149	0	0	0	0	0	13.960	1.000		
1569	15.69	0.5	0.9	1.223200368	0	0	0	0	0	13.960	1.000		
1570	15.7	0.5	0.9	1.224979692	0	0	0	0	0	13.960	1.000		
1571	15.71	0.5	0.9	1.22675812	0	0	0	0	0	13.960	1.000		
1572	15.72	0.5	0.9	1.228535652	0	0	0	0	0	13.960	1.000		
1573	15.73	0.5	0.9	1.230312287	0	0	0	0	0	13.960	1.000		
1574	15.74	0.5	0.9	1.232088025	0	0	0	0	0	13.960	1.000		
1575	15.75	0.5	0.9	1.233862866	0	0	0	0	0	13.960	1.000		
1576	15.76	0.5	0.9	1.235636809	0	0	0	0	0	13.960	1.000		
1577	15.77	0.5	0.9	1.237409855	0	0	0	0	0	13.960	1.000		
1578	15.78	0.5	0.9	1.239182002	0	0	0	0	0	13.960	1.000		
1579	15.79	0.5	0.9	1.24095325	0	0	0	0	0	13.960	1.000		
1580	15.8	0.5	0.9	1.2427236	0	0	0	0	0	13.960	1.000		
1581	15.81	0.5	0.9	1.24449305	0	0	0	0	0	13.960	1.000		
1582	15.82	0.5	0.9	1.2462616	0	0	0	0	0	13.960	1.000		
1583	15.83	0.5	0.9	1.24802925	0	0	0	0	0	13.960	1.000		
1584	15.84	0.5	0.9	1.249796	0	0	0	0	0	13.960	1.000		
1585	15.85	0.5	0.9	1.25156185	0	0	0	0	0	13.960	1.000		
1586	15.86	0.5	0.9	1.253326798	0	0	0	0	0	13.960	1.000		
1587	15.87	0.5	0.9	1.255090845	0	0	0	0	0	13.960	1.000		
1588	15.88	0.5	0.9	1.25685399	0	0	0	0	0	13.960	1.000		
1589	15.89	0.5	0.9	1.258616233	0	0	0	0	0	13.960	1.000		
1590	15.9	0.5	0.9	1.260377574	0	0	0	0	0	13.960	1.000		
1591	15.91	0.5	0.9	1.262138011	0	0	0	0	0	13.960	1.000		
1592	15.92	0.5	0.9	1.263897546	0	0	0	0	0	13.960	1.000		
1593	15.93	0.5	0.9	1.265656178	0	0	0	0	0	13.960	1.000		
1594	15.94	0.5	0.9	1.267413906	0	0	0	0	0	13.960	1.000		
1595	15.95	0.5	0.9	1.269170729	0	0	0	0	0	13.960	1.000		
1596	15.96	0.5	0.9	1.270926649	0	0	0	0	0	13.960	1.000		
1597	15.97	0.5	0.9	1.272681663	0	0	0	0	0	13.960	1.000		
1598	15.98	0.5	0.9	1.274435773	0	0	0	0	0	13.960	1.000		
1599	15.99	0.5	0.9	1.276188977	0	0	0	0	0	13.960	1.000		
1600	16	0.5	0.9	1.277941275	0	0	0	0	0	13.960	1.000		
1601	16.01	0.5	0.9	1.279692668	0	0	0	0	0	13.960	1.000		
1602	16.02	0.5	0.9	1.281443154	0	0	0	0	0	13.960	1.000		
1603	16.03	0.5	0.9	1.283192733	0	0	0	0	0	13.960	1.000		
1604	16.04	0.5	0.9	1.284941406	0	0	0	0	0	13.960	1.000		
1605	16.05	0.5	0.9	1.286689171	0	0	0	0	0	13.960	1.000		
1606	16.06	0.5	0.9	1.288436028	0	0	0	0	0	13.960	1.000		
1607	16.07	0.5	0.9	1.290181978	0	0	0	0	0	13.960	1.000		
1608	16.08	0.5	0.9	1.291927019	0	0	0	0	0	13.960	1.000		
1609	16.09	0.5	0.9	1.293671152	0	0	0	0	0	13.960	1.000		
1610	16.1	0.5	0.9	1.295414375	0	0	0	0	0	13.960	1.000		
1611	16.11	0.5	0.9	1.29715669	0	0	0	0	0	13.960	1.000		
1612	16.12	0.5	0.9	1.298898095	0	0	0	0	0	13.960	1.000		
1613	16.13	0.5	0.9	1.30063859	0	0	0	0	0	13.960	1.000		
1614	16.14	0.5	0.9	1.302378174	0	0	0	0	0	13.960	1.000		
1615	16.15	0.5	0.9	1.304116849	0	0	0	0	0	13.960	1.000		
1616	16.16	0.5	0.9	1.305854612	0	0	0	0	0	13.960	1.000		
1617	16.17	0.5	0.9	1.307591465	0	0	0	0	0	13.960	1.000		
1618	16.18	0.5	0.9	1.309327406	0	0	0	0	0	13.960	1.000		
1619	16.19	0.5	0.9	1.311062435	0	0	0	0	0	13.960	1.000		
1620	16.2	0.5	0.9	1.312796552	0	0	0	0	0	13.960	1.000		
1621	16.21	0.5	0.9	1.314529757	0	0	0	0	0	13.960	1.000		
1622	16.22	0.5	0.9	1.316262049	0	0	0	0	0	13.960	1.000		
1623	16.23	0.5	0.9	1.317993428	0	0	0	0	0	13.960	1.000		
1624	16.24	0.5	0.9	1.319723894	0	0	0	0	0	13.960	1.000		
1625	16.25	0.5	0.9	1.321453446	0	0	0	0	0	13.960	1.000		
1626	16.26	0.5	0.9	1.323182084	0	0	0	0	0	13.960	1.000		
1627	16.27	0.5	0.9	1.324909808	0	0	0	0	0	13.960	1.000		
1628	16.28	0.5	0.9	1.326636618	0	0	0	0	0	13.960	1.000		
1629	16.29	0.5	0.9	1.328362512	0	0	0	0	0	13.960	1.000		
1630	16.3	0.5	0.9	1.330087492	0	0	0	0	0	13.960	1.000		
1631	16.31	0.5	0.9	1.331811556	0	0	0	0	0	13.960	1.000		
1632	16.32	0.5	0.9	1.333534705	0	0	0	0	0	13.960	1.000		
1633	16.33	0.5	0.9	1.335256937	0	0	0	0	0	13.960	1.000		
1634	16.34	0.5	0.9	1.336978253	0	0	0	0	0	13.960	1.000		
1635	16.35	0.5	0.9	1.338698653	0	0	0	0	0	13.960	1.000		
1636	16.36	0.5	0.9	1.340418136	0	0	0	0	0	13.960	1.000		
1637	16.37	0.5	0.9	1.342136701	0	0	0	0	0	13.960	1.000		
1638	16.38	0.5	0.9	1.343854349	0	0	0	0	0	13.960	1.000		
1639	16.39	0.5	0.9	1.345571079	0	0	0	0	0	13.960	1.000		
1640	16.4	0.5	0.9	1.347286891	0	0	0	0	0	13.960	1.000		
1641	16.41	0.5	0.9	1.349001785	0	0	0	0	0	13.960	1.000		
1642	16.42	0.5	0.9	1.35071576	0	0	0	0	0	13.960	1.000		
1643	16.43	0.5	0.9	1.352428816	0	0	0	0	0	13.960	1.000		
1644	16.44	0.5	0.9	1.354140953	0	0	0	0	0	13.960	1.000		
1645	16.45	0.5	0.9	1.35585217	0	0	0	0	0	13.960	1.000		
1646	16.46	0.5	0.9	1.357562468	0	0	0	0	0	13.960	1.000		
1647	16.47	0.5	0.9	1.359271845	0	0	0	0	0	13.960	1.000		
1648	16.48	0.5	0.9	1.360980302	0	0	0	0	0	13.960	1.000		
1649	16.49	0.5	0.9	1.362687838	0	0	0	0	0	13.960	1.000		
1650	16.5	0.5	0.9	1.364394453	0	0	0	0	0	13.960	1.000		
1651	16.51	0.5	0.9	1.366100147	0	0	0	0	0	13.960	1.000		
1652	16.52	0.5	0.9	1.36780492	0	0	0	0	0	13.960	1.000		
1653	16.53	0.5	0.9	1.36950877	0	0	0	0	0	13.960	1.000		
1654	16.54	0.5	0.9	1.371211699	0	0	0	0	0	13.960	1.000		
1655	16.55	0.5	0.9	1.372913705	0	0	0	0	0	13.960	1.000		
1656	16.56	0.5	0.9	1.374614788	0	0	0	0	0	13.960	1.000		
1657	16.57	0.5	0.9	1.376314949	0	0	0	0	0	13.960	1.000		
1658	16.58	0.5	0.9	1.378014186	0	0	0	0	0	13.960	1.000		
1659	16.59	0.5	0.9	1.3797125	0	0	0	0	0	13.960	1.000		
1660	16.6	0.5	0.9	1.38140989	0	0	0	0	0	13.960	1.000		
1661	16.61	0.5	0.9	1.383106356	0	0	0	0	0	13.960	1.000		
1662	16.62	0.5	0.9	1.384801897	0	0	0	0	0	13.960	1.000		
1663	16.63	0.5	0.9	1.386496514	0	0	0	0	0	13.960	1.000		
1664	16.64	0.5	0.9	1.388190206	0	0	0	0	0	13.960	1.000		
1665	16.65	0.5	0.9	1.389882973	0	0	0	0	0	13.960	1.000		
1666	16.66	0.5	0.9	1.391574815	0	0	0	0	0	13.960	1.000		
1667	16.67	0.5	0.9	1.39326573	0	0	0	0	0	13.960	1.000		
1668	16.68	0.5	0.9	1.39495572	0	0	0	0	0	13.960	1.000		
1669	16.69	0.5	0.9	1.396644784	0	0	0	0	0	13.960	1.000		
1670	16.7	0.5	0.9	1.398332921	0	0	0	0	0	13.960	1.000		
1671	16.71	0.5	0.9	1.400020131	0	0	0	0	0	13.960	1.000		
1672	16.72	0.5	0.9	1.401706414	0	0	0	0	0	13.960	1.000		
1673	16.73	0.5	0.9	1.40339177	0	0	0	0	0	13.960	1.000		
1674	16.74	0.5	0.9	1.405076199	0	0	0	0	0	13.960	1.000		
1675	16.75	0.5	0.9	1.406759699	0	0	0	0	0	13.960	1.000		
1676	16.76	0.5	0.9	1.408442271	0	0	0	0	0	13.960	1.000		
1677	16.77	0.5	0.9	1.410123915	0	0	0	0	0	13.960	1.000		
1678	16.78	0.5	0.9	1.411804631	0	0	0	0	0	13.960	1.000		
1679	16.79	0.5	0.9	1.413484417	0	0	0	0	0	13.960	1.000		
1680	16.8	0.5	0.9	1.415163275	0	0	0	0	0	13.960	1.000		
